Tamanho,Threshold,Execucao,TempoCPU,TempoReal
81920,100,32,0.003452,0.003452
81920,100,33,0.003451,0.003451
81920,100,34,0.003444,0.003444
81920,100,35,0.003446,0.003446
81920,100,36,0.003442,0.003442
81920,100,37,0.003431,0.003431
81920,100,38,0.003442,0.003442
81920,100,39,0.003419,0.003419
81920,100,40,0.003422,0.003423
81920,100,41,0.003495,0.003495
81920,100,42,0.003420,0.003421
81920,100,43,0.003425,0.003425
81920,100,44,0.003432,0.003432
81920,100,45,0.003437,0.003438
81920,100,46,0.003433,0.003433
81920,100,47,0.003425,0.003426
81920,100,48,0.003445,0.003444
81920,100,49,0.003419,0.003419
81920,100,50,0.003444,0.003444
81920,90,1,0.003456,0.003456
81920,90,2,0.003447,0.003447
81920,90,3,0.003440,0.003440
81920,90,4,0.003453,0.003453
81920,90,5,0.003433,0.003434
81920,90,6,0.003477,0.003478
81920,90,7,0.003466,0.003467
81920,90,8,0.003478,0.003478
81920,90,9,0.003418,0.003418
81920,90,10,0.003442,0.003442
81920,90,11,0.003430,0.003430
81920,90,12,0.003429,0.003429
81920,90,13,0.003432,0.003432
81920,90,14,0.003461,0.003461
81920,90,15,0.003452,0.003453
81920,90,16,0.003467,0.003468
81920,90,17,0.003422,0.003421
81920,90,18,0.003468,0.003468
81920,90,19,0.003432,0.003432
81920,90,20,0.003459,0.003459
81920,90,21,0.003415,0.003415
81920,90,22,0.003506,0.003507
81920,90,23,0.003422,0.003422
81920,90,24,0.003477,0.003477
81920,90,25,0.003449,0.003449
81920,90,26,0.003453,0.003453
81920,90,27,0.003471,0.003471
81920,90,28,0.003453,0.003454
81920,90,29,0.003416,0.003416
81920,90,30,0.003451,0.003451
81920,90,31,0.003425,0.003426
81920,90,32,0.003448,0.003448
81920,90,33,0.003430,0.003431
81920,90,34,0.003431,0.003432
81920,90,35,0.003424,0.003424
81920,90,36,0.003462,0.003462
81920,90,37,0.003432,0.003433
81920,90,38,0.003431,0.003431
81920,90,39,0.003442,0.003448
81920,90,40,0.003442,0.003443
81920,90,41,0.003438,0.003439
81920,90,42,0.003445,0.003445
81920,90,43,0.003421,0.003421
81920,90,44,0.003448,0.003449
81920,90,45,0.003444,0.003444
81920,90,46,0.003445,0.003445
81920,90,47,0.003440,0.003440
81920,90,48,0.003423,0.003423
81920,90,49,0.003436,0.003437
81920,90,50,0.003447,0.003447
81920,80,1,0.003427,0.003428
81920,80,2,0.003426,0.003425
81920,80,3,0.003442,0.003442
81920,80,4,0.003461,0.003462
81920,80,5,0.003451,0.003451
81920,80,6,0.003449,0.003450
81920,80,7,0.003431,0.003431
81920,80,8,0.003461,0.003461
81920,80,9,0.003431,0.003431
81920,80,10,0.003448,0.003448
81920,80,11,0.003455,0.003455
81920,80,12,0.003450,0.003450
81920,80,13,0.003446,0.003447
81920,80,14,0.003439,0.003439
81920,80,15,0.003430,0.003430
81920,80,16,0.003433,0.003434
81920,80,17,0.003463,0.003464
81920,80,18,0.003430,0.003431
81920,80,19,0.003439,0.003439
81920,80,20,0.003428,0.003428
81920,80,21,0.003435,0.003436
81920,80,22,0.003447,0.003447
81920,80,23,0.003439,0.003440
81920,80,24,0.003456,0.003457
81920,80,25,0.003434,0.003434
81920,80,26,0.003435,0.003436
81920,80,27,0.003437,0.003437
81920,80,28,0.003446,0.003446
81920,80,29,0.003422,0.003423
81920,80,30,0.003445,0.003446
81920,80,31,0.003453,0.003454
81920,80,32,0.003460,0.003460
81920,80,33,0.003436,0.003436
81920,80,34,0.003441,0.003442
81920,80,35,0.003441,0.003441
81920,80,36,0.003445,0.003446
81920,80,37,0.003445,0.003446
81920,80,38,0.003424,0.003424
81920,80,39,0.003481,0.003482
81920,80,40,0.003422,0.003422
81920,80,41,0.003522,0.003523
81920,80,42,0.003436,0.003436
81920,80,43,0.003542,0.003542
81920,80,44,0.003511,0.003511
81920,80,45,0.003430,0.003430
81920,80,46,0.003423,0.003424
81920,80,47,0.003482,0.003482
81920,80,48,0.003426,0.003427
81920,80,49,0.003446,0.003446
81920,80,50,0.003450,0.003450
81920,70,1,0.003509,0.003510
81920,70,2,0.003468,0.003469
81920,70,3,0.003485,0.003486
81920,70,4,0.003484,0.003484
81920,70,5,0.003473,0.003474
81920,70,6,0.003478,0.003478
81920,70,7,0.003494,0.003494
81920,70,8,0.003473,0.003473
81920,70,9,0.003499,0.003500
81920,70,10,0.003474,0.003474
81920,70,11,0.003475,0.003475
81920,70,12,0.003588,0.003589
81920,70,13,0.003469,0.003469
81920,70,14,0.003509,0.003509
81920,70,15,0.003485,0.003486
81920,70,16,0.003475,0.003475
81920,70,17,0.003483,0.003483
81920,70,18,0.003505,0.003506
81920,70,19,0.003498,0.003499
81920,70,20,0.003472,0.003473
81920,70,21,0.003486,0.003486
81920,70,22,0.003483,0.003483
81920,70,23,0.003511,0.003512
81920,70,24,0.003511,0.003511
81920,70,25,0.003459,0.003459
81920,70,26,0.003511,0.003512
81920,70,27,0.003468,0.003468
81920,70,28,0.003493,0.003493
81920,70,29,0.003474,0.003475
81920,70,30,0.003488,0.003489
81920,70,31,0.003464,0.003465
81920,70,32,0.003543,0.003543
81920,70,33,0.003468,0.003468
81920,70,34,0.003479,0.003480
81920,70,35,0.003466,0.003467
81920,70,36,0.003502,0.003502
81920,70,37,0.003519,0.003520
81920,70,38,0.003466,0.003466
81920,70,39,0.003528,0.003528
81920,70,40,0.003500,0.003500
81920,70,41,0.003466,0.003466
81920,70,42,0.003532,0.003533
81920,70,43,0.003468,0.003468
81920,70,44,0.003503,0.003504
81920,70,45,0.003493,0.003493
81920,70,46,0.003470,0.003470
81920,70,47,0.003487,0.003488
81920,70,48,0.003505,0.003505
81920,70,49,0.003485,0.003486
81920,70,50,0.003495,0.003495
81920,60,1,0.003483,0.003483
81920,60,2,0.003451,0.003451
81920,60,3,0.003461,0.003461
81920,60,4,0.003503,0.003504
81920,60,5,0.003492,0.003492
81920,60,6,0.003478,0.003478
81920,60,7,0.003474,0.003474
81920,60,8,0.003472,0.003472
81920,60,9,0.003510,0.003510
81920,60,10,0.003467,0.003466
81920,60,11,0.003492,0.003492
81920,60,12,0.003517,0.003517
81920,60,13,0.003499,0.003500
81920,60,14,0.003503,0.003503
81920,60,15,0.003521,0.003521
81920,60,16,0.003485,0.003485
81920,60,17,0.003483,0.003483
81920,60,18,0.003483,0.003484
81920,60,19,0.003493,0.003493
81920,60,20,0.003515,0.003516
81920,60,21,0.003515,0.003515
81920,60,22,0.003495,0.003495
81920,60,23,0.003463,0.003464
81920,60,24,0.003491,0.003492
81920,60,25,0.003475,0.003475
81920,60,26,0.003485,0.003485
81920,60,27,0.003468,0.003468
81920,60,28,0.003545,0.003545
81920,60,29,0.003511,0.003511
81920,60,30,0.003518,0.003519
81920,60,31,0.003477,0.003478
81920,60,32,0.003481,0.003482
81920,60,33,0.003481,0.003481
81920,60,34,0.003514,0.003514
81920,60,35,0.003487,0.003487
81920,60,36,0.003452,0.003453
81920,60,37,0.003483,0.003484
81920,60,38,0.003474,0.003474
81920,60,39,0.003499,0.003500
81920,60,40,0.003484,0.003485
81920,60,41,0.003484,0.003485
81920,60,42,0.003474,0.003474
81920,60,43,0.003469,0.003470
81920,60,44,0.003504,0.003504
81920,60,45,0.003498,0.003498
81920,60,46,0.003490,0.003490
81920,60,47,0.003483,0.003483
81920,60,48,0.003512,0.003513
81920,60,49,0.003503,0.003503
81920,60,50,0.003481,0.003481
81920,50,1,0.003494,0.003495
81920,50,2,0.003468,0.003472
81920,50,3,0.003494,0.003494
81920,50,4,0.003481,0.003481
81920,50,5,0.003546,0.003546
81920,50,6,0.003493,0.003494
81920,50,7,0.003465,0.003466
81920,50,8,0.003488,0.003488
81920,50,9,0.003481,0.003481
81920,50,10,0.003474,0.003475
81920,50,11,0.003476,0.003477
81920,50,12,0.003486,0.003487
81920,50,13,0.003505,0.003506
81920,50,14,0.003451,0.003451
81920,50,15,0.003477,0.003477
81920,50,16,0.003558,0.003559
81920,50,17,0.003463,0.003463
81920,50,18,0.003474,0.003475
81920,50,19,0.003526,0.003526
81920,50,20,0.003464,0.003464
81920,50,21,0.003462,0.003462
81920,50,22,0.003508,0.003508
81920,50,23,0.003474,0.003474
81920,50,24,0.003464,0.003465
81920,50,25,0.003500,0.003500
81920,50,26,0.003497,0.003498
81920,50,27,0.003471,0.003471
81920,50,28,0.003475,0.003475
81920,50,29,0.003488,0.003488
81920,50,30,0.003469,0.003470
81920,50,31,0.003465,0.003466
81920,50,32,0.003486,0.003487
81920,50,33,0.003481,0.003481
81920,50,34,0.003540,0.003540
81920,50,35,0.003503,0.003503
81920,50,36,0.003500,0.003500
81920,50,37,0.003481,0.003482
81920,50,38,0.003469,0.003469
81920,50,39,0.003481,0.003482
81920,50,40,0.003490,0.003491
81920,50,41,0.003488,0.003489
81920,50,42,0.003472,0.003472
81920,50,43,0.003489,0.003490
81920,50,44,0.003475,0.003475
81920,50,45,0.003512,0.003512
81920,50,46,0.003484,0.003484
81920,50,47,0.003613,0.003614
81920,50,48,0.003466,0.003467
81920,50,49,0.003476,0.003477
81920,50,50,0.003497,0.003497
81920,40,1,0.003506,0.003506
81920,40,2,0.003608,0.003609
81920,40,3,0.003525,0.003525
81920,40,4,0.003462,0.003462
81920,40,5,0.003494,0.003494
81920,40,6,0.003476,0.003477
81920,40,7,0.003480,0.003480
81920,40,8,0.003504,0.003504
81920,40,9,0.003499,0.003499
81920,40,10,0.003470,0.003470
81920,40,11,0.003516,0.003517
81920,40,12,0.003469,0.003469
81920,40,13,0.003483,0.003484
81920,40,14,0.003485,0.003485
81920,40,15,0.003503,0.003503
81920,40,16,0.003483,0.003484
81920,40,17,0.003474,0.003475
81920,40,18,0.003516,0.003516
81920,40,19,0.003467,0.003468
81920,40,20,0.003493,0.003493
81920,40,21,0.003480,0.003481
81920,40,22,0.003477,0.003478
81920,40,23,0.003512,0.003513
81920,40,24,0.003508,0.003509
81920,40,25,0.003462,0.003463
81920,40,26,0.003486,0.003487
81920,40,27,0.003485,0.003486
81920,40,28,0.003507,0.003508
81920,40,29,0.003473,0.003473
81920,40,30,0.003525,0.003526
81920,40,31,0.003467,0.003468
81920,40,32,0.003627,0.003627
81920,40,33,0.003490,0.003491
81920,40,34,0.003511,0.003512
81920,40,35,0.003493,0.003493
81920,40,36,0.003495,0.003495
81920,40,37,0.003533,0.003533
81920,40,38,0.003475,0.003476
81920,40,39,0.003484,0.003484
81920,40,40,0.003467,0.003467
81920,40,41,0.003506,0.003507
81920,40,42,0.003499,0.003499
81920,40,43,0.003502,0.003502
81920,40,44,0.003478,0.003478
81920,40,45,0.003470,0.003470
81920,40,46,0.003483,0.003483
81920,40,47,0.003491,0.003491
81920,40,48,0.003467,0.003468
81920,40,49,0.003507,0.003508
81920,40,50,0.003518,0.003518
81920,30,1,0.003566,0.003566
81920,30,2,0.003598,0.003598
81920,30,3,0.003552,0.003553
81920,30,4,0.003566,0.003566
81920,30,5,0.003547,0.003547
81920,30,6,0.003582,0.003583
81920,30,7,0.003549,0.003550
81920,30,8,0.003557,0.003557
81920,30,9,0.003570,0.003571
81920,30,10,0.003583,0.003583
81920,30,11,0.003570,0.003571
81920,30,12,0.003589,0.003590
81920,30,13,0.003589,0.003589
81920,30,14,0.003548,0.003548
81920,30,15,0.003611,0.003611
81920,30,16,0.003548,0.003548
81920,30,17,0.003600,0.003600
81920,30,18,0.003543,0.003544
81920,30,19,0.003545,0.003545
81920,30,20,0.003568,0.003568
81920,30,21,0.003592,0.003592
81920,30,22,0.003547,0.003547
81920,30,23,0.003592,0.003593
81920,30,24,0.003542,0.003543
81920,30,25,0.003586,0.003586
81920,30,26,0.003556,0.003556
81920,30,27,0.003555,0.003555
81920,30,28,0.003602,0.003602
81920,30,29,0.003540,0.003540
81920,30,30,0.003553,0.003553
81920,30,31,0.003586,0.003586
81920,30,32,0.003590,0.003590
81920,30,33,0.003545,0.003545
81920,30,34,0.003598,0.003598
81920,30,35,0.003539,0.003540
81920,30,36,0.003587,0.003587
81920,30,37,0.003557,0.003558
81920,30,38,0.003567,0.003567
81920,30,39,0.003600,0.003600
81920,30,40,0.003582,0.003582
81920,30,41,0.003555,0.003556
81920,30,42,0.003574,0.003574
81920,30,43,0.003615,0.003615
81920,30,44,0.003559,0.003559
81920,30,45,0.003567,0.003567
81920,30,46,0.003584,0.003584
81920,30,47,0.003566,0.003566
81920,30,48,0.003548,0.003548
81920,30,49,0.003558,0.003558
81920,30,50,0.003538,0.003539
81920,28,1,0.003557,0.003557
81920,28,2,0.003580,0.003581
81920,28,3,0.003632,0.003633
81920,28,4,0.003580,0.003580
81920,28,5,0.003543,0.003543
81920,28,6,0.003602,0.003602
81920,28,7,0.003552,0.003552
81920,28,8,0.003545,0.003546
81920,28,9,0.003555,0.003556
81920,28,10,0.003577,0.003577
81920,28,11,0.003592,0.003592
81920,28,12,0.003564,0.003564
81920,28,13,0.003549,0.003549
81920,28,14,0.003592,0.003593
81920,28,15,0.003558,0.003558
81920,28,16,0.003589,0.003589
81920,28,17,0.003568,0.003568
81920,28,18,0.003587,0.003587
81920,28,19,0.003552,0.003553
81920,28,20,0.003576,0.003576
81920,28,21,0.003551,0.003551
81920,28,22,0.003556,0.003556
81920,28,23,0.003576,0.003577
81920,28,24,0.003547,0.003547
81920,28,25,0.003581,0.003581
81920,28,26,0.003547,0.003548
81920,28,27,0.003624,0.003625
81920,28,28,0.003551,0.003551
81920,28,29,0.003581,0.003581
81920,28,30,0.003555,0.003555
81920,28,31,0.003572,0.003572
81920,28,32,0.003554,0.003554
81920,28,33,0.003555,0.003555
81920,28,34,0.003630,0.003631
81920,28,35,0.003540,0.003541
81920,28,36,0.003579,0.003580
81920,28,37,0.003549,0.003550
81920,28,38,0.003577,0.003577
81920,28,39,0.003587,0.003588
81920,28,40,0.003548,0.003548
81920,28,41,0.003575,0.003575
81920,28,42,0.003547,0.003547
81920,28,43,0.003569,0.003569
81920,28,44,0.003626,0.003626
81920,28,45,0.003548,0.003549
81920,28,46,0.003559,0.003559
81920,28,47,0.003580,0.003581
81920,28,48,0.003539,0.003540
81920,28,49,0.003555,0.003555
81920,28,50,0.003580,0.003581
81920,26,1,0.003577,0.003577
81920,26,2,0.003580,0.003581
81920,26,3,0.003557,0.003557
81920,26,4,0.003576,0.003577
81920,26,5,0.003554,0.003554
81920,26,6,0.003556,0.003556
81920,26,7,0.003585,0.003585
81920,26,8,0.003612,0.003613
81920,26,9,0.003548,0.003548
81920,26,10,0.003568,0.003568
81920,26,11,0.003595,0.003595
81920,26,12,0.003551,0.003551
81920,26,13,0.003568,0.003569
81920,26,14,0.003583,0.003584
81920,26,15,0.003549,0.003550
81920,26,16,0.003573,0.003581
81920,26,17,0.003561,0.003561
81920,26,18,0.003575,0.003576
81920,26,19,0.003597,0.003597
81920,26,20,0.003605,0.003605
81920,26,21,0.003600,0.003601
81920,26,22,0.003554,0.003555
81920,26,23,0.003584,0.003584
81920,26,24,0.003596,0.003596
81920,26,25,0.003565,0.003565
81920,26,26,0.003604,0.003605
81920,26,27,0.003565,0.003565
81920,26,28,0.003577,0.003577
81920,26,29,0.003555,0.003556
81920,26,30,0.003609,0.003609
81920,26,31,0.003587,0.003587
81920,26,32,0.003574,0.003575
81920,26,33,0.003557,0.003557
81920,26,34,0.003580,0.003581
81920,26,35,0.003591,0.003591
81920,26,36,0.003563,0.003564
81920,26,37,0.003592,0.003593
81920,26,38,0.003598,0.003598
81920,26,39,0.003585,0.003585
81920,26,40,0.003549,0.003549
81920,26,41,0.003601,0.003601
81920,26,42,0.003571,0.003572
81920,26,43,0.003601,0.003601
81920,26,44,0.003590,0.003591
81920,26,45,0.003548,0.003548
81920,26,46,0.003567,0.003567
81920,26,47,0.003559,0.003559
81920,26,48,0.003583,0.003584
81920,26,49,0.003586,0.003587
81920,26,50,0.003622,0.003622
81920,24,1,0.003567,0.003568
81920,24,2,0.003580,0.003580
81920,24,3,0.003589,0.003590
81920,24,4,0.003571,0.003572
81920,24,5,0.003581,0.003582
81920,24,6,0.003559,0.003559
81920,24,7,0.003565,0.003566
81920,24,8,0.003570,0.003570
81920,24,9,0.003598,0.003599
81920,24,10,0.003571,0.003571
81920,24,11,0.003594,0.003594
81920,24,12,0.003563,0.003563
81920,24,13,0.003588,0.003589
81920,24,14,0.003557,0.003557
81920,24,15,0.003550,0.003550
81920,24,16,0.003614,0.003614
81920,24,17,0.003553,0.003553
81920,24,18,0.003569,0.003570
81920,24,19,0.003583,0.003584
81920,24,20,0.003565,0.003565
81920,24,21,0.003569,0.003569
81920,24,22,0.003584,0.003584
81920,24,23,0.003564,0.003564
81920,24,24,0.003555,0.003556
81920,24,25,0.003545,0.003545
81920,24,26,0.003612,0.003612
81920,24,27,0.003554,0.003555
81920,24,28,0.003590,0.003591
81920,24,29,0.003556,0.003556
81920,24,30,0.003559,0.003559
81920,24,31,0.003571,0.003572
81920,24,32,0.003542,0.003543
81920,24,33,0.003603,0.003603
81920,24,34,0.003565,0.003565
81920,24,35,0.003570,0.003570
81920,24,36,0.003558,0.003559
81920,24,37,0.003580,0.003580
81920,24,38,0.003556,0.003557
81920,24,39,0.003568,0.003569
81920,24,40,0.003576,0.003577
81920,24,41,0.003584,0.003585
81920,24,42,0.003583,0.003583
81920,24,43,0.003546,0.003546
81920,24,44,0.003562,0.003562
81920,24,45,0.003599,0.003599
81920,24,46,0.003562,0.003563
81920,24,47,0.003583,0.003583
81920,24,48,0.003564,0.003564
81920,24,49,0.003552,0.003553
81920,24,50,0.003550,0.003550
81920,22,1,0.003600,0.003600
81920,22,2,0.003558,0.003559
81920,22,3,0.003551,0.003552
81920,22,4,0.003584,0.003584
81920,22,5,0.003547,0.003547
81920,22,6,0.003596,0.003596
81920,22,7,0.003565,0.003565
81920,22,8,0.003546,0.003546
81920,22,9,0.003561,0.003561
81920,22,10,0.003556,0.003556
81920,22,11,0.003578,0.003578
81920,22,12,0.003589,0.003589
81920,22,13,0.003591,0.003591
81920,22,14,0.003557,0.003557
81920,22,15,0.003579,0.003580
81920,22,16,0.003554,0.003554
81920,22,17,0.003592,0.003593
81920,22,18,0.003541,0.003542
81920,22,19,0.003573,0.003573
81920,22,20,0.003585,0.003586
81920,22,21,0.003596,0.003596
81920,22,22,0.003568,0.003569
81920,22,23,0.003580,0.003581
81920,22,24,0.003545,0.003545
81920,22,25,0.003567,0.003567
81920,22,26,0.003583,0.003583
81920,22,27,0.003565,0.003565
81920,22,28,0.003611,0.003611
81920,22,29,0.003565,0.003565
81920,22,30,0.003562,0.003562
81920,22,31,0.003571,0.003571
81920,22,32,0.003614,0.003615
81920,22,33,0.003569,0.003570
81920,22,34,0.003548,0.003548
81920,22,35,0.003582,0.003582
81920,22,36,0.003599,0.003600
81920,22,37,0.003555,0.003556
81920,22,38,0.003582,0.003583
81920,22,39,0.003567,0.003568
81920,22,40,0.003574,0.003580
81920,22,41,0.003590,0.003591
81920,22,42,0.003546,0.003547
81920,22,43,0.003582,0.003582
81920,22,44,0.003563,0.003564
81920,22,45,0.003571,0.003571
81920,22,46,0.003581,0.003581
81920,22,47,0.003555,0.003555
81920,22,48,0.003565,0.003565
81920,22,49,0.003553,0.003553
81920,22,50,0.003594,0.003594
81920,20,1,0.003589,0.003589
81920,20,2,0.003566,0.003566
81920,20,3,0.003551,0.003552
81920,20,4,0.003589,0.003589
81920,20,5,0.003588,0.003588
81920,20,6,0.003558,0.003558
81920,20,7,0.003582,0.003582
81920,20,8,0.003556,0.003557
81920,20,9,0.003565,0.003565
81920,20,10,0.003548,0.003548
81920,20,11,0.003553,0.003553
81920,20,12,0.003591,0.003591
81920,20,13,0.003596,0.003597
81920,20,14,0.003583,0.003584
81920,20,15,0.003574,0.003575
81920,20,16,0.003549,0.003549
81920,20,17,0.003603,0.003603
81920,20,18,0.003542,0.003542
81920,20,19,0.003579,0.003579
81920,20,20,0.003567,0.003568
81920,20,21,0.003578,0.003578
81920,20,22,0.003576,0.003577
81920,20,23,0.003595,0.003595
81920,20,24,0.003595,0.003596
81920,20,25,0.003550,0.003556
81920,20,26,0.003577,0.003577
81920,20,27,0.003555,0.003555
81920,20,28,0.003581,0.003582
81920,20,29,0.003553,0.003553
81920,20,30,0.003561,0.003561
81920,20,31,0.003558,0.003558
81920,20,32,0.003607,0.003607
81920,20,33,0.003589,0.003589
81920,20,34,0.003601,0.003602
81920,20,35,0.003547,0.003547
81920,20,36,0.003560,0.003561
81920,20,37,0.003582,0.003583
81920,20,38,0.003588,0.003588
81920,20,39,0.003574,0.003575
81920,20,40,0.003555,0.003555
81920,20,41,0.003569,0.003569
81920,20,42,0.003590,0.003590
81920,20,43,0.003606,0.003606
81920,20,44,0.003555,0.003555
81920,20,45,0.003569,0.003570
81920,20,46,0.003581,0.003581
81920,20,47,0.003548,0.003549
81920,20,48,0.003581,0.003582
81920,20,49,0.003595,0.003595
81920,20,50,0.003623,0.003623
81920,18,1,0.003710,0.003710
81920,18,2,0.003733,0.003733
81920,18,3,0.003712,0.003713
81920,18,4,0.003718,0.003718
81920,18,5,0.003724,0.003725
81920,18,6,0.003706,0.003706
81920,18,7,0.003740,0.003741
81920,18,8,0.003706,0.003706
81920,18,9,0.003752,0.003752
81920,18,10,0.003708,0.003709
81920,18,11,0.003708,0.003708
81920,18,12,0.003745,0.003746
81920,18,13,0.003743,0.003743
81920,18,14,0.003706,0.003706
81920,18,15,0.003721,0.003722
81920,18,16,0.003724,0.003724
81920,18,17,0.003739,0.003739
81920,18,18,0.003717,0.003717
81920,18,19,0.003709,0.003710
81920,18,20,0.003722,0.003722
81920,18,21,0.003736,0.003736
81920,18,22,0.003702,0.003702
81920,18,23,0.003739,0.003739
81920,18,24,0.003707,0.003708
81920,18,25,0.003730,0.003731
81920,18,26,0.003713,0.003713
81920,18,27,0.003705,0.003706
81920,18,28,0.003730,0.003730
81920,18,29,0.003706,0.003707
81920,18,30,0.003709,0.003709
81920,18,31,0.003707,0.003707
81920,18,32,0.003724,0.003724
81920,18,33,0.003703,0.003703
81920,18,34,0.003747,0.003747
81920,18,35,0.003705,0.003706
81920,18,36,0.003734,0.003734
81920,18,37,0.003693,0.003693
81920,18,38,0.003714,0.003714
81920,18,39,0.003701,0.003702
81920,18,40,0.003712,0.003712
81920,18,41,0.003741,0.003741
81920,18,42,0.003701,0.003701
81920,18,43,0.003762,0.003762
81920,18,44,0.003717,0.003718
81920,18,45,0.003698,0.003698
81920,18,46,0.003734,0.003735
81920,18,47,0.003709,0.003709
81920,18,48,0.003751,0.003752
81920,18,49,0.003716,0.003717
81920,18,50,0.003698,0.003698
81920,16,1,0.003724,0.003725
81920,16,2,0.003690,0.003690
81920,16,3,0.003707,0.003708
81920,16,4,0.003736,0.003737
81920,16,5,0.003706,0.003707
81920,16,6,0.003730,0.003731
81920,16,7,0.003737,0.003737
81920,16,8,0.003709,0.003709
81920,16,9,0.003733,0.003734
81920,16,10,0.003694,0.003695
81920,16,11,0.003760,0.003778
81920,16,12,0.003715,0.003718
81920,16,13,0.003689,0.003690
81920,16,14,0.003751,0.003752
81920,16,15,0.003719,0.003719
81920,16,16,0.003706,0.003706
81920,16,17,0.003745,0.003746
81920,16,18,0.003710,0.003711
81920,16,19,0.003739,0.003739
81920,16,20,0.003723,0.003723
81920,16,21,0.003728,0.003729
81920,16,22,0.003695,0.003696
81920,16,23,0.003735,0.003735
81920,16,24,0.003744,0.003744
81920,16,25,0.003729,0.003729
81920,16,26,0.003711,0.003712
81920,16,27,0.003733,0.003733
81920,16,28,0.003731,0.003736
81920,16,29,0.003694,0.003694
81920,16,30,0.003732,0.003732
81920,16,31,0.003726,0.003727
81920,16,32,0.003694,0.003695
81920,16,33,0.003764,0.003764
81920,16,34,0.003709,0.003709
81920,16,35,0.003727,0.003727
81920,16,36,0.003710,0.003711
81920,16,37,0.003709,0.003709
81920,16,38,0.003742,0.003742
81920,16,39,0.003699,0.003699
81920,16,40,0.003740,0.003740
81920,16,41,0.003720,0.003720
81920,16,42,0.003709,0.003709
81920,16,43,0.003704,0.003705
81920,16,44,0.003696,0.003696
81920,16,45,0.003726,0.003726
81920,16,46,0.003705,0.003705
81920,16,47,0.003726,0.003726
81920,16,48,0.003714,0.003715
81920,16,49,0.003724,0.003724
81920,16,50,0.003730,0.003730
81920,14,1,0.003717,0.003717
81920,14,2,0.003734,0.003734
81920,14,3,0.003705,0.003705
81920,14,4,0.003738,0.003738
81920,14,5,0.003722,0.003722
81920,14,6,0.003699,0.003699
81920,14,7,0.003749,0.003749
81920,14,8,0.003715,0.003715
81920,14,9,0.003744,0.003744
81920,14,10,0.003711,0.003712
81920,14,11,0.003705,0.003705
81920,14,12,0.003789,0.003789
81920,14,13,0.003701,0.003701
81920,14,14,0.003732,0.003732
81920,14,15,0.003738,0.003738
81920,14,16,0.003741,0.003742
81920,14,17,0.003721,0.003722
81920,14,18,0.003695,0.003695
81920,14,19,0.003744,0.003744
81920,14,20,0.003696,0.003697
81920,14,21,0.003728,0.003729
81920,14,22,0.003701,0.003701
81920,14,23,0.003742,0.003743
81920,14,24,0.003702,0.003702
81920,14,25,0.003701,0.003701
81920,14,26,0.003730,0.003730
81920,14,27,0.003703,0.003704
81920,14,28,0.003733,0.003733
81920,14,29,0.003700,0.003700
81920,14,30,0.003716,0.003717
81920,14,31,0.003711,0.003711
81920,14,32,0.003750,0.003751
81920,14,33,0.003762,0.003762
81920,14,34,0.003720,0.003720
81920,14,35,0.003718,0.003719
81920,14,36,0.003742,0.003742
81920,14,37,0.003733,0.003734
81920,14,38,0.003714,0.003714
81920,14,39,0.003710,0.003710
81920,14,40,0.003735,0.003736
81920,14,41,0.003696,0.003697
81920,14,42,0.003716,0.003717
81920,14,43,0.003738,0.003738
81920,14,44,0.003715,0.003715
81920,14,45,0.003708,0.003708
81920,14,46,0.003754,0.003767
81920,14,47,0.003701,0.003701
81920,14,48,0.003719,0.003720
81920,14,49,0.003702,0.003703
81920,14,50,0.003699,0.003699
81920,12,1,0.003708,0.003708
81920,12,2,0.003707,0.003707
81920,12,3,0.003718,0.003719
81920,12,4,0.003748,0.003748
81920,12,5,0.003699,0.003699
81920,12,6,0.003756,0.003757
81920,12,7,0.003696,0.003696
81920,12,8,0.003730,0.003730
81920,12,9,0.003724,0.003725
81920,12,10,0.003716,0.003716
81920,12,11,0.003744,0.003744
81920,12,12,0.003720,0.003720
81920,12,13,0.003737,0.003737
81920,12,14,0.003697,0.003698
81920,12,15,0.003705,0.003705
81920,12,16,0.003736,0.003736
81920,12,17,0.003732,0.003732
81920,12,18,0.003696,0.003697
81920,12,19,0.003732,0.003733
81920,12,20,0.003692,0.003692
81920,12,21,0.003698,0.003698
81920,12,22,0.003803,0.003804
81920,12,23,0.003743,0.003743
81920,12,24,0.003693,0.003694
81920,12,25,0.003697,0.003697
81920,12,26,0.003749,0.003749
81920,12,27,0.003727,0.003727
81920,12,28,0.003732,0.003732
81920,12,29,0.003695,0.003695
81920,12,30,0.003706,0.003706
81920,12,31,0.003707,0.003707
81920,12,32,0.003701,0.003702
81920,12,33,0.003733,0.003734
81920,12,34,0.003703,0.003704
81920,12,35,0.003704,0.003705
81920,12,36,0.003709,0.003709
81920,12,37,0.003722,0.003722
81920,12,38,0.003768,0.003768
81920,12,39,0.003719,0.003719
81920,12,40,0.003697,0.003697
81920,12,41,0.003757,0.003758
81920,12,42,0.003736,0.003737
81920,12,43,0.003709,0.003709
81920,12,44,0.003738,0.003738
81920,12,45,0.003697,0.003697
81920,12,46,0.003754,0.003754
81920,12,47,0.003735,0.003735
81920,12,48,0.003726,0.003726
81920,12,49,0.003716,0.003716
81920,12,50,0.003730,0.003731
81920,10,1,0.003704,0.003704
81920,10,2,0.003734,0.003734
